0.429 0.248 0.677 17547 27546   
0.600 0.135 0.735 30075 6678  
0.000 1.000 1.000 30075 30075  
0.464 0.282 0.746 3778 16861908  
0.516 0.246 0.762 7878457 18842281   
0.468 0.290 0.758 7878457 14539  
0.203 0.374 0.577 46770 13673345   
0.333 0.298 0.631 30598 13673345  
0.550 0.200 0.750 30003 33094374  
0.275 0.402 0.677 29831 173088   
0.359 0.383 0.742 19641 173088    
0.356 0.329 0.685 9311172 424739  
0.459 0.160 0.619 36969 46183  
0.404 0.188 0.592 164491 23501  
0.454 0.246 0.700 23315 18403271  
0.389 0.273 0.662 20646803 188886  
0.310 0.371 0.681 155526 20646803  
0.080 0.382 0.462 519280 155526  
0.311 0.270 0.581 519280 19159221  
0.444 0.264 0.708 4918223 19372783  
0.574 0.234 0.808 19372783 3736784  
0.215 0.377 0.162 19372783 30003  
0.404 0.535 0.131 19372783 6429   
0.385 0.477 0.092 19372783 147676   
0.264 0.445 0.181 19372783 19196010   
0.422 0.247 0.669 257215 484939  
0.338 0.430 0.092 19372783 18393  
0.483 0.263 0.746 3778 17727  
0.533 0.279 0.812 19360669 8983183  
0.476 0.297 0.773 33550 11090  
0.690 0.225 0.915 8983183 55336  
0.487 0.518 0.031 20646803 164491  
0.398 0.421 0.023 19012 55115  
0.666 0.192 0.858 19012 887147   
0.576 0.016 0.592 47485 47615    
0.321 0.348 0.669 4092 51273  
0.629 0.217 0.846 16043 9282173  
0.528 0.237 0.765 16043 23267   
0.186 0.348 0.162 12178732 27546   
0.754 0.190 0.944 5575722 27546   
0.500 0.362 0.862 8485 10568    
0.097 1.000 0.903 10568 10568    
0.485 0.196 0.681 18951490 3921   
0.306 0.357 0.663 10568 29773   
0.457 0.299 0.756 29773 52664    
0.364 0.309 0.673 34289 24702   
0.472 0.293 0.765 34289 30636   
0.250 0.000 0.250 34289 1499535   01.
0.599 0.239 0.838 18949668 17541  
0.365 0.373 0.738 21555729 5796  
0.167 0.452 0.619 21555729 232176  
0.330 0.343 0.673 21555729 11065202   
0.438 0.354 0.792 21555729 77819   
0.519 0.293 0.812 22939 23317  
0.595 0.140 0.735 22939 5180  
0.128 0.360 0.488 27667 5180  
0.212 0.342 0.554 1014 5180  
0.774 0.072 0.846 32787 12988  
0.716 0.097 0.813 32787 45189  
0.139 0.443 0.304 18948043 13673345   
0.236 0.367 0.131 7984 768413  
0.232 0.364 0.596 7984 9293603  
0.482 0.205 0.687 66254 212818  
0.557 0.228 0.785 73165 83430  
0.109 0.374 0.265 7984 83430  
0.106 1.000 0.894 13673345 13673345  
0.104 1.000 0.896 12806 12806  
0.636 0.293 0.929 155747 2173925  
0.766 0.144 0.910 5236 480527  
0.098 1.000 0.902 7689495 7689495    
0.071 1.000 0.929 209005 209005  
0.656 0.223 0.879 238150 556358  
0.555 0.197 0.752 10646 10843  
0.330 0.380 0.710 3410 26574  
0.433 0.305 0.738 3410 198041   
0.354 1.000 0.646 30677 30677  
0.373 1.000 0.627 419369 419369  
0.021 0.290 0.269 318378 30677   
0.227 0.358 0.585 155747 13673345  
0.171 0.329 0.500 419369 22589  
0.185 0.393 0.208 63752 66986  
0.068 0.374 0.442 10646 26574  
0.162 0.276 0.438 5236 1408983  
0.265 0.450 0.185 11090 63752  
0.046 0.354 0.308 480527 66986  
0.275 0.367 0.092 419369 27992  
0.053 0.368 0.315 5236 11090  
0.233 0.287 0.054 297947 187557   
0.223 0.431 0.208 12581 25152964   
0.242 0.296 0.054 209005 1810027  
0.215 0.277 0.062 26574 2173925  
0.555 0.287 0.842 8983183 8100  
0.726 0.178 0.904 8983183 5665  
0.619 0.208 0.827 8983183 192617  
0.494 0.263 0.757 8983183 23626  
0.436 0.293 0.729 8983183 24189   
0.571 0.279 0.850 8983183 19360669  
0.563 0.210 0.773 8983183 30873450   
0.249 0.316 0.565 8983183 19390   
0.096 0.427 0.331 8983183 45599  
0.692 0.108 0.800 30075 16217  
0.691 0.109 0.800 30075 11302  
0.465 0.243 0.708 30075 6543  
0.432 0.253 0.685 30075 18838  
0.285 0.415 0.700 30075 11039790  
0.080 0.397 0.477 30075 19653842  
0.242 0.320 0.562 30075 722672  
0.364 0.223 0.587 30075 9096372  
0.667 0.141 0.808 22921 18973869  
0.462 0.238 0.700 22921 922  
0.396 0.289 0.685 22921 10828  
0.511 0.231 0.742 22921 8389    
0.288 0.370 0.658 22921 832314  
0.289 0.353 0.642 22921 23315  
0.607 0.214 0.821 22921 26743   
0.496 0.273 0.769 22921 19378  
0.433 0.290 0.723 22921 80381  
0.409 0.262 0.671 22921 26700  
0.240 0.318 0.558 22921 242710       
0.516 0.232 0.748 22921 106238  
0.689 0.156 0.845 22915 26808  
0.582 0.224 0.806 22915 5267  
0.648 0.160 0.808 22915 53306   
0.632 0.170 0.802 22915 26751  
0.646 0.165 0.811 22915 12558  
0.551 0.241 0.792 22915 177602   
0.563 0.231 0.794 22915 580  
0.006 0.379 0.385 23004 18985062  
0.166 0.447 0.281 23004 106238  
0.469 0.196 0.665 23004 18949668  
0.173 0.423 0.250 23004 40097  
0.261 0.438 0.177 23004 191253   
0.285 0.319 0.604 23004 2012141  
0.335 0.323 0.658 1254375 604727    
0.518 0.167 0.685 1254375 1151989    
0.053 0.345 0.292 1254375 584894     
0.021 0.348 0.369 1254375 1722616     
0.155 0.370 0.215 1254375 42176    
0.448 0.277 0.725 1254375 7984    
0.152 0.348 0.500 1254375 10646    
0.082 0.274 0.192 1254375 26979    
0.275 0.315 0.590 1254375 18993825    
0.603 0.139 0.742 16217 6678  
0.466 0.261 0.727 147676 13673345   
0.283 0.464 0.181 9649 214196  
0.170 0.336 0.506 739237 44417   
0.171 0.338 0.509 9649 173351  
0.350 0.328 0.678 7878457 173351  
0.240 0.366 0.606 33496 66505  
0.386 0.308 0.694 11127 84777     
0.470 0.361 0.831 11127 37297      
0.106 0.353 0.459 5508063 9649  
0.048 0.342 0.294 14640471 33306  
0.211 0.352 0.563 14640471 26997  
0.445 0.371 0.816 20781999 4692150  
0.444 0.309 0.753 78478 205135  
0.168 0.288 0.456 71925 27865  
0.242 0.392 0.634 53231 27667   
0.275 0.381 0.656 33306 1276437   
0.006 0.232 0.238 28130 1134265   
0.177 0.399 0.222 54634 20781999  
0.778 0.088 0.866 19159 50510  
0.045 0.402 0.447 7878457 20781999  
0.252 0.282 0.534 212970 27865  
0.004 0.373 0.369 202899 205135  
0.122 0.422 0.300 24110 375211  
0.523 0.290 0.813 33158 37338  
0.216 0.415 0.631 4380391 21690   
0.437 0.185 0.622 27978 157898  
0.150 0.500 0.650 186932 3434750    
0.040 0.351 0.391 20913771 10772350  
0.020 0.236 0.256 30874303 70210  
0.002 0.302 0.300 77182 8874700  
0.363 0.200 0.563 250041 49899     
0.542 0.217 0.759 5881 34341  
0.057 0.373 0.316 5881 21754  
0.119 0.000 0.119 41012 25613  
0.331 0.000 0.331 41012 20781999  
0.290 0.373 0.663 739237 23996    
0.124 0.351 0.475 24702 6357583    
0.049 0.320 0.369 437868 24702   
0.282 0.374 0.656 12229 492128  
0.207 0.218 0.425 3758871 1048636   
0.369 0.219 0.588 3758871 1531454    
0.236 0.358 0.594 2935251 492128   
0.390 0.366 0.756 156659 20781999  
0.186 0.461 0.275 156659 9649  
0.372 0.331 0.703 625404 18994221  
0.235 0.312 0.547 56285 8221  
0.334 0.313 0.647 32573 146334  
0.416 0.375 0.791 180121 239217   
0.168 0.329 0.497 324572 377828    
0.090 0.410 0.500 23315 46053   
0.149 0.370 0.519 23315 101757  
0.379 0.324 0.703 101757 15176  
0.164 0.395 0.231 42446 77432  
0.448 0.290 0.738 407384 64493 100  
0.590 0.223 0.813 18426501 34273    
0.102 0.361 0.463 18994221 174521  
0.166 0.337 0.503 5902 232180   
0.420 0.249 0.669 17541 2001231   
0.550 0.238 0.788 18393 8221  
0.218 0.257 0.475 1449866 532523  
0.074 0.373 0.447 4822 1305558    
0.156 0.481 0.325 56231 236975  
0.110 0.453 0.563 166346 5165  
0.012 0.381 0.369 24702 202899  
0.145 0.439 0.294 24702 15176  
0.180 0.348 0.528 212970 50510  
0.172 0.328 0.500 155747 189037   
0.429 0.215 0.644 4715992 211295   
0.048 0.365 0.413 7818 2973525  
0.160 0.315 0.475 7818 2935251   
0.211 0.449 0.238 608760 37575  
0.089 0.405 0.494 13673345 159472  
0.609 0.197 0.806 1698417 17182301    
0.130 0.401 0.531 1698417 18985062   
0.250 0.344 0.594 239196 8983183   
0.279 0.460 0.181 20354 14276  
0.415 0.257 0.672 951407 49402  
0.449 0.351 0.800 49402 38180  
0.166 0.350 0.516 1659824 68753  
0.030 0.255 0.225 4767947 5308   
0.365 0.279 0.644 199065 586851  
0.658 0.230 0.888 199065 1006179   
0.440 0.248 0.688 199065 948686   
0.142 0.352 0.494 199065 128987  
0.258 0.514 0.256 202009 39378     
0.465 0.316 0.781 735672 30003   
0.010 0.398 0.388 19641 29678   
0.080 0.368 0.288 19641 3371752    
0.452 0.311 0.763 41930 3648961  
0.427 0.221 0.648 53696 239121   
0.659 0.185 0.844 239121 5926  
0.511 0.239 0.750 5665 3736784  
0.603 0.256 0.859 166346 4207510  
0.192 0.442 0.634 4207510 19372783  
0.488 0.275 0.763 18487619 312605    
0.582 0.196 0.778 8100 34392   
0.078 1.000 0.922 8100 8100  
0.459 0.279 0.738 8100 18487619  
0.207 0.402 0.609 8100 312605    
0.597 0.253 0.850 7878457 5309  
0.585 0.246 0.831 4122592 21808348    
0.370 0.343 0.713 30003 30677  
0.302 0.289 0.591 30677 39388  
0.425 0.222 0.647 251887 13673345   
0.013 0.325 0.338 6412297 20354 5  
0.107 0.256 0.363 4692150 3371752   
0.524 0.265 0.789 18993825 33306  
0.317 0.280 0.597 3850 690345   
0.498 0.271 0.769 18723138 140801  
0.516 0.231 0.747 49132 89276   
0.038 0.394 0.356 208159 15287 7   
0.357 0.390 0.747 26866 18842323  
0.674 0.160 0.834 26866 10646  
0.720 0.150 0.870 26866 46310  
0.507 0.274 0.781 46310 10646  
0.243 0.327 0.570 46310 32961  
0.471 0.151 0.622 10646 5355  
0.290 0.344 0.634 32441 316723  
0.391 0.206 0.597 18723138 146996  
0.559 0.277 0.836 3884434 146996  
0.212 0.481 0.269 946963 15176   
0.026 0.368 0.394 8376 29392  
0.436 0.280 0.716 29392 37335  
0.327 0.236 0.563 29392 21830  
0.473 0.280 0.753 8376 191061  
0.625 0.206 0.831 21830 558685   
0.698 0.183 0.881 558685 9630   
0.345 0.280 0.625 664213 15822899   
0.693 0.137 0.830 15822899 33183  
0.047 0.478 0.525 15822899 56231  
0.668 0.185 0.853 20171 7397035  
0.336 0.458 0.794 27009 22348   
0.347 0.341 0.688 22348 224515  
0.081 0.325 0.406 68753 162456   
0.206 0.419 0.625 39388 6801  
0.598 0.174 0.772 29831 21555729  
0.129 0.426 0.297 22649 12749659     
0.075 0.269 0.194 142919 1723133  
0.034 0.297 0.331 43254 20981836  
0.063 0.432 0.369 43254 19728  
0.497 0.247 0.744 3966054 3383  
0.297 0.344 0.641 38076 718020  
0.221 0.323 0.544 329948 363996    
0.225 0.400 0.625 10401954 378010  
0.210 0.473 0.263 22348 14543  
0.023 0.446 0.469 739238 19159508   
0.176 0.355 0.531 264558 751115   
0.328 0.403 0.731 5165 6784  
0.164 0.411 0.575 22915 3488351  
0.052 0.345 0.397 148131 4550188    
0.045 0.392 0.347 297724 18839  
0.038 0.401 0.363 18839 160483  
0.368 0.188 0.556 12581 19042  
0.573 0.210 0.783 904 19042  
0.270 0.118 0.388 22934 651358  
0.183 0.348 0.531 3218952 937531   
0.300 0.381 0.681 236918 201480  
0.470 0.289 0.759 25423 15613   
0.316 0.403 0.719 37585 1690649   
0.053 0.385 0.438 22649 21296224  
0.385 0.268 0.653 27667 38714  
0.273 0.346 0.619 1866009 38714  
0.459 0.172 0.631 19009110 70807  
0.395 0.208 0.603 19009110 50482  
0.658 0.176 0.834 33978 73231   
0.125 0.500 0.625 8137 1209  
0.178 0.456 0.634 56231 382507  
0.017 0.395 0.378 21296224 5881  
