0.677 0.000 0.677 17547 27546   
0.735 0.000 0.735 30075 6678  
1.000 0.000 1.000 30075 30075  
0.746 0.000 0.746 3778 16861908  
0.762 0.000 0.762 7878457 18842281   
0.758 0.000 0.758 7878457 14539  
0.577 0.000 0.577 46770 13673345   
0.631 0.000 0.631 30598 13673345  
0.750 0.000 0.750 30003 33094374  
0.677 0.000 0.677 29831 173088   
0.742 0.000 0.742 19641 173088    
0.685 0.000 0.685 9311172 424739  
0.619 0.000 0.619 36969 46183  
0.592 0.000 0.592 164491 23501  
0.700 0.000 0.700 23315 18403271  
0.662 0.000 0.662 20646803 188886  
0.681 0.000 0.681 155526 20646803  
0.462 0.000 0.462 519280 155526  
0.581 0.000 0.581 519280 19159221  
0.708 0.000 0.708 4918223 19372783  
0.808 0.000 0.808 19372783 3736784  
0.162 0.000 0.162 19372783 30003  
0.131 0.000 0.131 19372783 6429   
0.092 0.000 0.092 19372783 147676   
0.181 0.000 0.181 19372783 19196010   
0.669 0.000 0.669 257215 484939   
0.092 0.000 0.092 19372783 18393  
0.746 0.000 0.746 3778 17727  
0.812 0.000 0.812 19360669 8983183  
0.773 0.000 0.773 33550 11090  
0.915 0.000 0.915 8983183 55336  
0.031 0.000 0.031 20646803 164491  
0.023 0.000 0.023 19012 55115  
0.858 0.000 0.858 19012 887147   
0.592 0.000 0.592 47485 47615    
0.669 0.000 0.669 4092 51273  
0.846 0.000 0.846 16043 9282173  
0.765 0.000 0.765 16043 23267   
0.162 0.000 0.162 12178732 27546   
0.944 0.000 0.944 5575722 27546   
0.862 0.000 0.862 8485 10568    
0.903 0.000 0.903 10568 10568    
0.681 0.000 0.681 18951490 3921   
0.663 0.000 0.663 10568 29773   
0.756 0.000 0.756 29773 52664    
0.673 0.000 0.673 34289 24702   
0.765 0.000 0.765 34289 30636   
0.250 0.000 0.250 34289 1499535   01.
0.838 0.000 0.838 18949668 17541  
0.738 0.000 0.738 21555729 5796  
0.619 0.000 0.619 21555729 232176  
0.673 0.000 0.673 21555729 11065202   
0.792 0.000 0.792 21555729 77819   
0.812 0.000 0.812 22939 23317  
0.735 0.000 0.735 22939 5180  
0.488 0.000 0.488 27667 5180  
0.554 0.000 0.554 1014 5180  
0.846 0.000 0.846 32787 12988  
0.813 0.000 0.813 32787 45189  
0.304 0.000 0.304 18948043 13673345   
0.131 0.000 0.131 7984 768413  
0.596 0.000 0.596 7984 9293603  
0.687 0.000 0.687 66254 212818  
0.785 0.000 0.785 73165 83430  
0.265 0.000 0.265 7984 83430  
0.894 0.000 0.894 13673345 13673345  
0.896 0.000 0.896 12806 12806  
0.929 0.000 0.929 155747 2173925  
0.910 0.000 0.910 5236 480527  
0.902 0.000 0.902 7689495 7689495    
0.929 0.000 0.929 209005 209005  
0.879 0.000 0.879 238150 556358  
0.752 0.000 0.752 10646 10843  
0.710 0.000 0.710 3410 26574  
0.738 0.000 0.738 3410 198041   
0.646 0.000 0.646 30677 30677  
0.627 0.000 0.627 419369 419369  
0.269 0.000 0.269 318378 30677   
0.585 0.000 0.585 155747 13673345  
0.500 0.000 0.500 419369 22589  
0.208 0.000 0.208 63752 66986  
0.442 0.000 0.442 10646 26574  
0.438 0.000 0.438 5236 1408983  
0.185 0.000 0.185 11090 63752  
0.308 0.000 0.308 480527 66986  
0.092 0.000 0.092 419369 27992  
0.315 0.000 0.315 5236 11090  
0.054 0.000 0.054 297947 187557   
0.208 0.000 0.208 12581 25152964   
0.054 0.000 0.054 209005 1810027  
0.062 0.000 0.062 26574 2173925  
0.842 0.000 0.842 8983183 8100  
0.904 0.000 0.904 8983183 5665  
0.827 0.000 0.827 8983183 192617  
0.757 0.000 0.757 8983183 23626  
0.729 0.000 0.729 8983183 24189   
0.850 0.000 0.850 8983183 19360669  
0.773 0.000 0.773 8983183 30873450   
0.565 0.000 0.565 8983183 19390   
0.331 0.000 0.331 8983183 45599  
0.800 0.000 0.800 30075 16217  
0.800 0.000 0.800 30075 11302  
0.708 0.000 0.708 30075 6543  
0.685 0.000 0.685 30075 18838  
0.700 0.000 0.700 30075 11039790  
0.477 0.000 0.477 30075 19653842  
0.562 0.000 0.562 30075 722672  
0.587 0.000 0.587 30075 9096372  
0.808 0.000 0.808 22921 18973869  
0.700 0.000 0.700 22921 922  
0.685 0.000 0.685 22921 10828  
0.742 0.000 0.742 22921 8389    
0.658 0.000 0.658 22921 832314  
0.642 0.000 0.642 22921 23315  
0.821 0.000 0.821 22921 26743   
0.769 0.000 0.769 22921 19378  
0.723 0.000 0.723 22921 80381  
0.671 0.000 0.671 22921 26700  
0.558 0.000 0.558 22921 242710       
0.748 0.000 0.748 22921 106238  
0.845 0.000 0.845 22915 26808  
0.806 0.000 0.806 22915 5267  
0.808 0.000 0.808 22915 53306   
0.802 0.000 0.802 22915 26751  
0.811 0.000 0.811 22915 12558  
0.792 0.000 0.792 22915 177602   
0.794 0.000 0.794 22915 580  
0.385 0.000 0.385 23004 18985062  
0.281 0.000 0.281 23004 106238  
0.665 0.000 0.665 23004 18949668  
0.250 0.000 0.250 23004 40097  
0.177 0.000 0.177 23004 191253   
0.604 0.000 0.604 23004 2012141  
0.658 0.000 0.658 1254375 604727    
0.685 0.000 0.685 1254375 1151989    
0.292 0.000 0.292 1254375 584894     
0.369 0.000 0.369 1254375 1722616     
0.215 0.000 0.215 1254375 42176    
0.725 0.000 0.725 1254375 7984    
0.500 0.000 0.500 1254375 10646    
0.192 0.000 0.192 1254375 26979    
0.590 0.000 0.590 1254375 18993825    
0.742 0.000 0.742 16217 6678  
0.727 0.000 0.727 147676 13673345   
0.181 0.000 0.181 9649 214196  
0.506 0.000 0.506 739237 44417   
0.509 0.000 0.509 9649 173351  
0.678 0.000 0.678 7878457 173351  
0.606 0.000 0.606 33496 66505  
0.694 0.000 0.694 11127 84777     
0.831 0.000 0.831 11127 37297      
0.459 0.000 0.459 5508063 9649  
0.294 0.000 0.294 14640471 33306  
0.563 0.000 0.563 14640471 26997  
0.816 0.000 0.816 20781999 4692150  
0.753 0.000 0.753 78478 205135  
0.456 0.000 0.456 71925 27865  
0.634 0.000 0.634 53231 27667   
0.656 0.000 0.656 33306 1276437   
0.238 0.000 0.238 28130 1134265   
0.222 0.000 0.222 54634 20781999  
0.866 0.000 0.866 19159 50510  
0.447 0.000 0.447 7878457 20781999  
0.534 0.000 0.534 212970 27865  
0.369 0.000 0.369 202899 205135  
0.300 0.000 0.300 24110 375211  
0.813 0.000 0.813 33158 37338  
0.631 0.000 0.631 4380391 21690   
0.622 0.000 0.622 27978 157898  
0.650 0.000 0.650 186932 3434750    
0.391 0.000 0.391 20913771 10772350  
0.256 0.000 0.256 30874303 70210  
0.300 0.000 0.300 77182 8874700  
0.563 0.000 0.563 250041 49899     
0.759 0.000 0.759 5881 34341  
0.316 0.000 0.316 5881 21754  
0.119 0.000 0.119 41012 25613  
0.331 0.000 0.331 41012 20781999  
0.663 0.000 0.663 739237 23996    
0.475 0.000 0.475 24702 6357583    
0.369 0.000 0.369 437868 24702   
0.656 0.000 0.656 12229 492128  
0.425 0.000 0.425 3758871 1048636   
0.588 0.000 0.588 3758871 1531454    
0.594 0.000 0.594 2935251 492128   
0.756 0.000 0.756 156659 20781999  
0.275 0.000 0.275 156659 9649  
0.703 0.000 0.703 625404 18994221  
0.547 0.000 0.547 56285 8221  
0.647 0.000 0.647 32573 146334  
0.791 0.000 0.791 180121 239217   
0.497 0.000 0.497 324572 377828    
0.500 0.000 0.500 23315 46053   
0.519 0.000 0.519 23315 101757  
0.703 0.000 0.703 101757 15176  
0.231 0.000 0.231 42446 77432  
0.738 0.000 0.738 407384 64493 100  
0.813 0.000 0.813 18426501 34273    
0.463 0.000 0.463 18994221 174521  
0.503 0.000 0.503 5902 232180   
0.669 0.000 0.669 17541 2001231   
0.788 0.000 0.788 18393 8221  
0.475 0.000 0.475 1449866 532523  
0.447 0.000 0.447 4822 1305558    
0.325 0.000 0.325 56231 236975  
0.563 0.000 0.563 166346 5165  
0.369 0.000 0.369 24702 202899  
0.294 0.000 0.294 24702 15176  
0.528 0.000 0.528 212970 50510  
0.500 0.000 0.500 155747 189037   
0.644 0.000 0.644 4715992 211295   
0.413 0.000 0.413 7818 2973525  
0.475 0.000 0.475 7818 2935251   
0.238 0.000 0.238 608760 37575  
0.494 0.000 0.494 13673345 159472  
0.806 0.000 0.806 1698417 17182301    
0.531 0.000 0.531 1698417 18985062   
0.594 0.000 0.594 239196 8983183   
0.181 0.000 0.181 20354 14276  
0.672 0.000 0.672 951407 49402  
0.800 0.000 0.800 49402 38180  
0.516 0.000 0.516 1659824 68753  
0.225 0.000 0.225 4767947 5308   
0.644 0.000 0.644 199065 586851  
0.888 0.000 0.888 199065 1006179   
0.688 0.000 0.688 199065 948686   
0.494 0.000 0.494 199065 128987  
0.256 0.000 0.256 202009 39378     
0.781 0.000 0.781 735672 30003   
0.388 0.000 0.388 19641 29678   
0.288 0.000 0.288 19641 3371752    
0.763 0.000 0.763 41930 3648961  
0.648 0.000 0.648 53696 239121   
0.844 0.000 0.844 239121 5926  
0.750 0.000 0.750 5665 3736784  
0.859 0.000 0.859 166346 4207510  
0.634 0.000 0.634 4207510 19372783  
0.763 0.000 0.763 18487619 312605    
0.778 0.000 0.778 8100 34392   
0.922 0.000 0.922 8100 8100  
0.738 0.000 0.738 8100 18487619  
0.609 0.000 0.609 8100 312605    
0.850 0.000 0.850 7878457 5309  
0.831 0.000 0.831 4122592 21808348    
0.713 0.000 0.713 30003 30677  
0.591 0.000 0.591 30677 39388  
0.647 0.000 0.647 251887 13673345   
0.338 0.000 0.338 6412297 20354 5  
0.363 0.000 0.363 4692150 3371752   
0.789 0.000 0.789 18993825 33306  
0.597 0.000 0.597 3850 690345   
0.769 0.000 0.769 18723138 140801  
0.747 0.000 0.747 49132 89276   
0.356 0.000 0.356 208159 15287 7   
0.747 0.000 0.747 26866 18842323  
0.834 0.000 0.834 26866 10646  
0.870 0.000 0.870 26866 46310  
0.781 0.000 0.781 46310 10646  
0.570 0.000 0.570 46310 32961  
0.622 0.000 0.622 10646 5355  
0.634 0.000 0.634 32441 316723  
0.597 0.000 0.597 18723138 146996  
0.836 0.000 0.836 3884434 146996  
0.269 0.000 0.269 946963 15176   
0.394 0.000 0.394 8376 29392  
0.716 0.000 0.716 29392 37335  
0.563 0.000 0.563 29392 21830  
0.753 0.000 0.753 8376 191061  
0.831 0.000 0.831 21830 558685   
0.881 0.000 0.881 558685 9630   
0.625 0.000 0.625 664213 15822899   
0.830 0.000 0.830 15822899 33183  
0.525 0.000 0.525 15822899 56231  
0.853 0.000 0.853 20171 7397035  
0.794 0.000 0.794 27009 22348   
0.688 0.000 0.688 22348 224515  
0.406 0.000 0.406 68753 162456   
0.625 0.000 0.625 39388 6801  
0.772 0.000 0.772 29831 21555729  
0.297 0.000 0.297 22649 12749659     
0.194 0.000 0.194 142919 1723133  
0.331 0.000 0.331 43254 20981836  
0.369 0.000 0.369 43254 19728  
0.744 0.000 0.744 3966054 3383  
0.641 0.000 0.641 38076 718020  
0.544 0.000 0.544 329948 363996    
0.625 0.000 0.625 10401954 378010  
0.263 0.000 0.263 22348 14543  
0.469 0.000 0.469 739238 19159508   
0.531 0.000 0.531 264558 751115   
0.731 0.000 0.731 5165 6784  
0.575 0.000 0.575 22915 3488351  
0.397 0.000 0.397 148131 4550188    
0.347 0.000 0.347 297724 18839  
0.363 0.000 0.363 18839 160483  
0.556 0.000 0.556 12581 19042  
0.783 0.000 0.783 904 19042  
0.388 0.000 0.388 22934 651358  
0.531 0.000 0.531 3218952 937531   
0.681 0.000 0.681 236918 201480  
0.759 0.000 0.759 25423 15613   
0.719 0.000 0.719 37585 1690649   
0.438 0.000 0.438 22649 21296224  
0.653 0.000 0.653 27667 38714  
0.619 0.000 0.619 1866009 38714  
0.631 0.000 0.631 19009110 70807  
0.603 0.000 0.603 19009110 50482  
0.834 0.000 0.834 33978 73231   
0.625 0.000 0.625 8137 1209  
0.634 0.000 0.634 56231 382507  
0.378 0.000 0.378 21296224 5881  
