0.086 0.591 0.677 17547 27546   
0.144 0.591 0.735 30075 6678  
0.409 0.591 1.000 30075 30075  
0.155 0.591 0.746 3778 16861908  
0.171 0.591 0.762 7878457 18842281   
0.167 0.591 0.758 7878457 14539  
0.014 0.591 0.577 46770 13673345   
0.040 0.591 0.631 30598 13673345  
0.159 0.591 0.750 30003 33094374  
0.086 0.591 0.677 29831 173088   
0.151 0.591 0.742 19641 173088    
0.094 0.591 0.685 9311172 424739  
0.028 0.591 0.619 36969 46183  
0.001 0.591 0.592 164491 23501  
0.109 0.591 0.700 23315 18403271  
0.071 0.591 0.662 20646803 188886  
0.090 0.591 0.681 155526 20646803  
0.129 0.591 0.462 519280 155526  
0.010 0.591 0.581 519280 19159221  
0.117 0.591 0.708 4918223 19372783  
0.217 0.591 0.808 19372783 3736784  
0.429 0.591 0.162 19372783 30003  
0.460 0.591 0.131 19372783 6429   
0.499 0.591 0.092 19372783 147676   
0.410 0.591 0.181 19372783 19196010   
0.078 0.591 0.669 257215 484939   
0.499 0.591 0.092 19372783 18393  
0.155 0.591 0.746 3778 17727  
0.221 0.591 0.812 19360669 8983183  
0.182 0.591 0.773 33550 11090  
0.324 0.591 0.915 8983183 55336  
0.560 0.591 0.031 20646803 164491  
0.568 0.591 0.023 19012 55115  
0.267 0.591 0.858 19012 887147   
0.001 0.591 0.592 47485 47615    
0.078 0.591 0.669 4092 51273  
0.255 0.591 0.846 16043 9282173  
0.174 0.591 0.765 16043 23267   
0.429 0.591 0.162 12178732 27546   
0.353 0.591 0.944 5575722 27546   
0.271 0.591 0.862 8485 10568    
0.312 0.591 0.903 10568 10568    
0.090 0.591 0.681 18951490 3921   
0.072 0.591 0.663 10568 29773   
0.165 0.591 0.756 29773 52664    
0.082 0.591 0.673 34289 24702   
0.174 0.591 0.765 34289 30636   
0.341 0.591 0.250 34289 1499535   01.
0.247 0.591 0.838 18949668 17541  
0.147 0.591 0.738 21555729 5796  
0.028 0.591 0.619 21555729 232176  
0.082 0.591 0.673 21555729 11065202   
0.201 0.591 0.792 21555729 77819   
0.221 0.591 0.812 22939 23317  
0.144 0.591 0.735 22939 5180  
0.103 0.591 0.488 27667 5180  
0.037 0.591 0.554 1014 5180  
0.255 0.591 0.846 32787 12988  
0.222 0.591 0.813 32787 45189  
0.287 0.591 0.304 18948043 13673345   
0.460 0.591 0.131 7984 768413  
0.005 0.591 0.596 7984 9293603  
0.096 0.591 0.687 66254 212818  
0.194 0.591 0.785 73165 83430  
0.326 0.591 0.265 7984 83430  
0.303 0.591 0.894 13673345 13673345  
0.305 0.591 0.896 12806 12806  
0.338 0.591 0.929 155747 2173925  
0.319 0.591 0.910 5236 480527  
0.311 0.591 0.902 7689495 7689495    
0.338 0.591 0.929 209005 209005  
0.288 0.591 0.879 238150 556358  
0.161 0.591 0.752 10646 10843  
0.119 0.591 0.710 3410 26574  
0.147 0.591 0.738 3410 198041   
0.055 0.591 0.646 30677 30677  
0.036 0.591 0.627 419369 419369  
0.322 0.591 0.269 318378 30677   
0.006 0.591 0.585 155747 13673345  
0.091 0.591 0.500 419369 22589  
0.383 0.591 0.208 63752 66986  
0.149 0.591 0.442 10646 26574  
0.153 0.591 0.438 5236 1408983  
0.406 0.591 0.185 11090 63752  
0.283 0.591 0.308 480527 66986  
0.499 0.591 0.092 419369 27992  
0.276 0.591 0.315 5236 11090  
0.537 0.591 0.054 297947 187557   
0.383 0.591 0.208 12581 25152964   
0.537 0.591 0.054 209005 1810027  
0.529 0.591 0.062 26574 2173925  
0.251 0.591 0.842 8983183 8100  
0.313 0.591 0.904 8983183 5665  
0.236 0.591 0.827 8983183 192617  
0.166 0.591 0.757 8983183 23626  
0.138 0.591 0.729 8983183 24189   
0.259 0.591 0.850 8983183 19360669  
0.182 0.591 0.773 8983183 30873450   
0.026 0.591 0.565 8983183 19390   
0.260 0.591 0.331 8983183 45599  
0.209 0.591 0.800 30075 16217  
0.209 0.591 0.800 30075 11302  
0.117 0.591 0.708 30075 6543  
0.094 0.591 0.685 30075 18838  
0.109 0.591 0.700 30075 11039790  
0.114 0.591 0.477 30075 19653842  
0.029 0.591 0.562 30075 722672  
0.004 0.591 0.587 30075 9096372  
0.217 0.591 0.808 22921 18973869  
0.109 0.591 0.700 22921 922  
0.094 0.591 0.685 22921 10828  
0.151 0.591 0.742 22921 8389    
0.067 0.591 0.658 22921 832314  
0.051 0.591 0.642 22921 23315  
0.230 0.591 0.821 22921 26743   
0.178 0.591 0.769 22921 19378  
0.132 0.591 0.723 22921 80381  
0.080 0.591 0.671 22921 26700  
0.033 0.591 0.558 22921 242710       
0.157 0.591 0.748 22921 106238  
0.254 0.591 0.845 22915 26808  
0.215 0.591 0.806 22915 5267  
0.217 0.591 0.808 22915 53306   
0.211 0.591 0.802 22915 26751  
0.220 0.591 0.811 22915 12558  
0.201 0.591 0.792 22915 177602   
0.203 0.591 0.794 22915 580  
0.206 0.591 0.385 23004 18985062  
0.310 0.591 0.281 23004 106238  
0.074 0.591 0.665 23004 18949668  
0.341 0.591 0.250 23004 40097  
0.414 0.591 0.177 23004 191253   
0.013 0.591 0.604 23004 2012141  
0.067 0.591 0.658 1254375 604727    
0.094 0.591 0.685 1254375 1151989    
0.299 0.591 0.292 1254375 584894     
0.222 0.591 0.369 1254375 1722616     
0.376 0.591 0.215 1254375 42176    
0.134 0.591 0.725 1254375 7984    
0.091 0.591 0.500 1254375 10646    
0.399 0.591 0.192 1254375 26979    
0.001 0.591 0.590 1254375 18993825    
0.151 0.591 0.742 16217 6678  
0.136 0.591 0.727 147676 13673345   
0.410 0.591 0.181 9649 214196  
0.085 0.591 0.506 739237 44417   
0.082 0.591 0.509 9649 173351  
0.087 0.591 0.678 7878457 173351  
0.015 0.591 0.606 33496 66505  
0.103 0.591 0.694 11127 84777     
0.240 0.591 0.831 11127 37297      
0.132 0.591 0.459 5508063 9649  
0.297 0.591 0.294 14640471 33306  
0.028 0.591 0.563 14640471 26997  
0.225 0.591 0.816 20781999 4692150  
0.162 0.591 0.753 78478 205135  
0.135 0.591 0.456 71925 27865  
0.043 0.591 0.634 53231 27667   
0.065 0.591 0.656 33306 1276437   
0.353 0.591 0.238 28130 1134265   
0.369 0.591 0.222 54634 20781999  
0.275 0.591 0.866 19159 50510  
0.144 0.591 0.447 7878457 20781999  
0.057 0.591 0.534 212970 27865  
0.222 0.591 0.369 202899 205135  
0.291 0.591 0.300 24110 375211  
0.222 0.591 0.813 33158 37338  
0.040 0.591 0.631 4380391 21690   
0.031 0.591 0.622 27978 157898  
0.059 0.591 0.650 186932 3434750    
0.200 0.591 0.391 20913771 10772350  
0.335 0.591 0.256 30874303 70210  
0.291 0.591 0.300 77182 8874700  
0.028 0.591 0.563 250041 49899     
0.168 0.591 0.759 5881 34341  
0.275 0.591 0.316 5881 21754  
0.472 0.591 0.119 41012 25613  
0.260 0.591 0.331 41012 20781999  
0.072 0.591 0.663 739237 23996    
0.116 0.591 0.475 24702 6357583    
0.222 0.591 0.369 437868 24702   
0.065 0.591 0.656 12229 492128  
0.166 0.591 0.425 3758871 1048636   
0.003 0.591 0.588 3758871 1531454    
0.003 0.591 0.594 2935251 492128   
0.165 0.591 0.756 156659 20781999  
0.316 0.591 0.275 156659 9649  
0.112 0.591 0.703 625404 18994221  
0.044 0.591 0.547 56285 8221  
0.056 0.591 0.647 32573 146334  
0.200 0.591 0.791 180121 239217   
0.094 0.591 0.497 324572 377828    
0.091 0.591 0.500 23315 46053   
0.072 0.591 0.519 23315 101757  
0.112 0.591 0.703 101757 15176  
0.360 0.591 0.231 42446 77432  
0.147 0.591 0.738 407384 64493 100  
0.222 0.591 0.813 18426501 34273    
0.128 0.591 0.463 18994221 174521  
0.088 0.591 0.503 5902 232180   
0.078 0.591 0.669 17541 2001231   
0.197 0.591 0.788 18393 8221  
0.116 0.591 0.475 1449866 532523  
0.144 0.591 0.447 4822 1305558    
0.266 0.591 0.325 56231 236975  
0.028 0.591 0.563 166346 5165  
0.222 0.591 0.369 24702 202899  
0.297 0.591 0.294 24702 15176  
0.063 0.591 0.528 212970 50510  
0.091 0.591 0.500 155747 189037   
0.053 0.591 0.644 4715992 211295   
0.178 0.591 0.413 7818 2973525  
0.116 0.591 0.475 7818 2935251   
0.353 0.591 0.238 608760 37575  
0.097 0.591 0.494 13673345 159472  
0.215 0.591 0.806 1698417 17182301    
0.060 0.591 0.531 1698417 18985062   
0.003 0.591 0.594 239196 8983183   
0.410 0.591 0.181 20354 14276  
0.081 0.591 0.672 951407 49402  
0.209 0.591 0.800 49402 38180  
0.075 0.591 0.516 1659824 68753  
0.366 0.591 0.225 4767947 5308   
0.053 0.591 0.644 199065 586851  
0.297 0.591 0.888 199065 1006179   
0.097 0.591 0.688 199065 948686   
0.097 0.591 0.494 199065 128987  
0.335 0.591 0.256 202009 39378     
0.190 0.591 0.781 735672 30003   
0.203 0.591 0.388 19641 29678   
0.303 0.591 0.288 19641 3371752    
0.172 0.591 0.763 41930 3648961  
0.057 0.591 0.648 53696 239121   
0.253 0.591 0.844 239121 5926  
0.159 0.591 0.750 5665 3736784  
0.268 0.591 0.859 166346 4207510  
0.043 0.591 0.634 4207510 19372783  
0.172 0.591 0.763 18487619 312605    
0.187 0.591 0.778 8100 34392   
0.331 0.591 0.922 8100 8100  
0.147 0.591 0.738 8100 18487619  
0.018 0.591 0.609 8100 312605    
0.259 0.591 0.850 7878457 5309  
0.240 0.591 0.831 4122592 21808348    
0.122 0.591 0.713 30003 30677  
0.000 0.591 0.591 30677 39388  
0.056 0.591 0.647 251887 13673345   
0.253 0.591 0.338 6412297 20354 5  
0.228 0.591 0.363 4692150 3371752   
0.198 0.591 0.789 18993825 33306  
0.006 0.591 0.597 3850 690345   
0.178 0.591 0.769 18723138 140801  
0.156 0.591 0.747 49132 89276   
0.235 0.591 0.356 208159 15287 7   
0.156 0.591 0.747 26866 18842323  
0.243 0.591 0.834 26866 10646  
0.279 0.591 0.870 26866 46310  
0.190 0.591 0.781 46310 10646  
0.021 0.591 0.570 46310 32961  
0.031 0.591 0.622 10646 5355  
0.043 0.591 0.634 32441 316723  
0.006 0.591 0.597 18723138 146996  
0.245 0.591 0.836 3884434 146996  
0.322 0.591 0.269 946963 15176   
0.197 0.591 0.394 8376 29392  
0.125 0.591 0.716 29392 37335  
0.028 0.591 0.563 29392 21830  
0.162 0.591 0.753 8376 191061  
0.240 0.591 0.831 21830 558685   
0.290 0.591 0.881 558685 9630   
0.034 0.591 0.625 664213 15822899   
0.239 0.591 0.830 15822899 33183  
0.066 0.591 0.525 15822899 56231  
0.262 0.591 0.853 20171 7397035  
0.203 0.591 0.794 27009 22348   
0.097 0.591 0.688 22348 224515  
0.185 0.591 0.406 68753 162456   
0.034 0.591 0.625 39388 6801  
0.181 0.591 0.772 29831 21555729  
0.294 0.591 0.297 22649 12749659     
0.397 0.591 0.194 142919 1723133  
0.260 0.591 0.331 43254 20981836  
0.222 0.591 0.369 43254 19728  
0.153 0.591 0.744 3966054 3383  
0.050 0.591 0.641 38076 718020  
0.047 0.591 0.544 329948 363996    
0.034 0.591 0.625 10401954 378010  
0.328 0.591 0.263 22348 14543  
0.122 0.591 0.469 739238 19159508   
0.060 0.591 0.531 264558 751115   
0.140 0.591 0.731 5165 6784  
0.016 0.591 0.575 22915 3488351  
0.194 0.591 0.397 148131 4550188    
0.244 0.591 0.347 297724 18839  
0.228 0.591 0.363 18839 160483  
0.035 0.591 0.556 12581 19042  
0.192 0.591 0.783 904 19042  
0.203 0.591 0.388 22934 651358  
0.060 0.591 0.531 3218952 937531   
0.090 0.591 0.681 236918 201480  
0.168 0.591 0.759 25423 15613   
0.128 0.591 0.719 37585 1690649   
0.153 0.591 0.438 22649 21296224  
0.062 0.591 0.653 27667 38714  
0.028 0.591 0.619 1866009 38714  
0.040 0.591 0.631 19009110 70807  
0.012 0.591 0.603 19009110 50482  
0.243 0.591 0.834 33978 73231   
0.034 0.591 0.625 8137 1209  
0.043 0.591 0.634 56231 382507  
0.213 0.591 0.378 21296224 5881  
